image_id,image_path,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category
0000280_01601_d_0000620,D:\Projects\enemy_detection_project\data\images\0000280_01601_d_0000620.jpg,606.0,140.0,11.0,11.0,1.0,4
0000249_03400_d_0000010,D:\Projects\enemy_detection_project\data\images\0000249_03400_d_0000010.jpg,572.0,309.0,8.0,11.0,1.0,2
0000360_00001_d_0000713,D:\Projects\enemy_detection_project\data\images\0000360_00001_d_0000713.jpg,990.0,86.0,11.0,25.0,1.0,1
0000330_00401_d_0000802,D:\Projects\enemy_detection_project\data\images\0000330_00401_d_0000802.jpg,958.0,247.0,29.0,23.0,1.0,10
0000360_02745_d_0000727,D:\Projects\enemy_detection_project\data\images\0000360_02745_d_0000727.jpg,931.0,400.0,133.0,88.0,1.0,5
0000154_01601_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_01601_d_0000001.jpg,409.0,273.0,6.0,12.0,1.0,10
0000244_04900_d_0000011,D:\Projects\enemy_detection_project\data\images\0000244_04900_d_0000011.jpg,575.0,444.0,48.0,93.0,1.0,6
0000001_04527_d_0000008,D:\Projects\enemy_detection_project\data\images\0000001_04527_d_0000008.jpg,969.0,121.0,62.0,36.0,1.0,4
0000300_03201_d_0000154,D:\Projects\enemy_detection_project\data\images\0000300_03201_d_0000154.jpg,1052.0,422.0,16.0,25.0,1.0,2
0000069_00483_d_0000002,D:\Projects\enemy_detection_project\data\images\0000069_00483_d_0000002.jpg,448.0,42.0,21.0,66.0,1.0,1
0000312_00001_d_0000414,D:\Projects\enemy_detection_project\data\images\0000312_00001_d_0000414.jpg,278.0,330.0,78.0,113.0,1.0,6
0000333_03725_d_0000020,D:\Projects\enemy_detection_project\data\images\0000333_03725_d_0000020.jpg,632.0,444.0,21.0,55.0,1.0,4
0000356_01177_d_0000635,D:\Projects\enemy_detection_project\data\images\0000356_01177_d_0000635.jpg,884.0,107.0,102.0,38.0,0.0,0
0000291_02001_d_0000878,D:\Projects\enemy_detection_project\data\images\0000291_02001_d_0000878.jpg,155.0,306.0,12.0,22.0,1.0,2
0000269_00201_d_0000349,D:\Projects\enemy_detection_project\data\images\0000269_00201_d_0000349.jpg,778.0,126.0,76.0,89.0,0.0,0
0000026_03000_d_0000030,D:\Projects\enemy_detection_project\data\images\0000026_03000_d_0000030.jpg,1072.0,9.0,143.0,63.0,1.0,4
0000280_03001_d_0000627,D:\Projects\enemy_detection_project\data\images\0000280_03001_d_0000627.jpg,703.0,395.0,41.0,45.0,1.0,4
0000346_07057_d_0000382,D:\Projects\enemy_detection_project\data\images\0000346_07057_d_0000382.jpg,307.0,51.0,26.0,18.0,1.0,4
0000072_02834_d_0000003,D:\Projects\enemy_detection_project\data\images\0000072_02834_d_0000003.jpg,185.0,20.0,50.0,50.0,0.0,0
0000291_02001_d_0000878,D:\Projects\enemy_detection_project\data\images\0000291_02001_d_0000878.jpg,319.0,308.0,16.0,38.0,1.0,2
0000330_01401_d_0000807,D:\Projects\enemy_detection_project\data\images\0000330_01401_d_0000807.jpg,1254.0,477.0,55.0,35.0,1.0,10
0000213_05340_d_0000246,D:\Projects\enemy_detection_project\data\images\0000213_05340_d_0000246.jpg,586.0,672.0,62.0,93.0,1.0,4
0000276_02801_d_0000521,D:\Projects\enemy_detection_project\data\images\0000276_02801_d_0000521.jpg,501.0,207.0,5.0,16.0,1.0,1
0000346_02549_d_0000359,D:\Projects\enemy_detection_project\data\images\0000346_02549_d_0000359.jpg,223.0,98.0,14.0,28.0,1.0,1
0000154_02001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_02001_d_0000001.jpg,145.0,302.0,40.0,14.0,1.0,7
0000153_00001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000153_00001_d_0000001.jpg,182.0,304.0,62.0,46.0,1.0,4
0000249_00235_d_0000002,D:\Projects\enemy_detection_project\data\images\0000249_00235_d_0000002.jpg,505.0,218.0,10.0,8.0,1.0,4
0000291_03601_d_0000886,D:\Projects\enemy_detection_project\data\images\0000291_03601_d_0000886.jpg,502.0,217.0,16.0,42.0,1.0,1
0000244_02000_d_0000005,D:\Projects\enemy_detection_project\data\images\0000244_02000_d_0000005.jpg,484.0,169.0,7.0,10.0,1.0,9
0000364_01765_d_0000782,D:\Projects\enemy_detection_project\data\images\0000364_01765_d_0000782.jpg,323.0,474.0,47.0,40.0,1.0,10
0000327_00201_d_0000712,D:\Projects\enemy_detection_project\data\images\0000327_00201_d_0000712.jpg,636.0,126.0,28.0,33.0,1.0,4
0000295_01000_d_0000026,D:\Projects\enemy_detection_project\data\images\0000295_01000_d_0000026.jpg,691.0,359.0,26.0,19.0,1.0,4
0000213_05745_d_0000247,D:\Projects\enemy_detection_project\data\images\0000213_05745_d_0000247.jpg,792.0,322.0,11.0,35.0,1.0,1
0000287_01801_d_0000768,D:\Projects\enemy_detection_project\data\images\0000287_01801_d_0000768.jpg,382.0,344.0,28.0,18.0,1.0,4
0000256_02173_d_0000030,D:\Projects\enemy_detection_project\data\images\0000256_02173_d_0000030.jpg,996.0,173.0,63.0,60.0,0.0,11
0000360_03137_d_0000729,D:\Projects\enemy_detection_project\data\images\0000360_03137_d_0000729.jpg,617.0,137.0,30.0,18.0,1.0,10
0000249_01514_d_0000005,D:\Projects\enemy_detection_project\data\images\0000249_01514_d_0000005.jpg,480.0,197.0,22.0,20.0,1.0,7
0000271_01201_d_0000379,D:\Projects\enemy_detection_project\data\images\0000271_01201_d_0000379.jpg,223.0,587.0,155.0,178.0,1.0,6
0000330_04601_d_0000823,D:\Projects\enemy_detection_project\data\images\0000330_04601_d_0000823.jpg,1310.0,241.0,18.0,36.0,1.0,1
0000249_02900_d_0000009,D:\Projects\enemy_detection_project\data\images\0000249_02900_d_0000009.jpg,463.0,234.0,23.0,11.0,1.0,4
0000291_03801_d_0000887,D:\Projects\enemy_detection_project\data\images\0000291_03801_d_0000887.jpg,420.0,106.0,19.0,28.0,1.0,2
0000069_02480_d_0000007,D:\Projects\enemy_detection_project\data\images\0000069_02480_d_0000007.jpg,193.0,214.0,44.0,79.0,1.0,1
0000330_01001_d_0000805,D:\Projects\enemy_detection_project\data\images\0000330_01001_d_0000805.jpg,620.0,56.0,10.0,6.0,1.0,4
0000289_06401_d_0000843,D:\Projects\enemy_detection_project\data\images\0000289_06401_d_0000843.jpg,695.0,149.0,9.0,16.0,1.0,3
0000271_05601_d_0000400,D:\Projects\enemy_detection_project\data\images\0000271_05601_d_0000400.jpg,765.0,497.0,59.0,83.0,1.0,4
0000271_07001_d_0000407,D:\Projects\enemy_detection_project\data\images\0000271_07001_d_0000407.jpg,1276.0,593.0,84.0,64.0,1.0,4
0000291_01201_d_0000874,D:\Projects\enemy_detection_project\data\images\0000291_01201_d_0000874.jpg,326.0,44.0,50.0,17.0,1.0,4
0000276_03001_d_0000522,D:\Projects\enemy_detection_project\data\images\0000276_03001_d_0000522.jpg,677.0,206.0,9.0,9.0,1.0,4
0000316_00601_d_0000522,D:\Projects\enemy_detection_project\data\images\0000316_00601_d_0000522.jpg,608.0,133.0,11.0,10.0,1.0,4
0000193_02212_d_0000115,D:\Projects\enemy_detection_project\data\images\0000193_02212_d_0000115.jpg,481.0,140.0,6.0,11.0,1.0,1
0000055_00714_d_0000110,D:\Projects\enemy_detection_project\data\images\0000055_00714_d_0000110.jpg,365.0,222.0,12.0,24.0,1.0,2
0000360_00589_d_0000716,D:\Projects\enemy_detection_project\data\images\0000360_00589_d_0000716.jpg,304.0,306.0,49.0,26.0,1.0,10
0000165_04325_d_0000105,D:\Projects\enemy_detection_project\data\images\0000165_04325_d_0000105.jpg,1137.0,767.0,216.0,114.0,1.0,6
0000117_01731_d_0000089,D:\Projects\enemy_detection_project\data\images\0000117_01731_d_0000089.jpg,71.0,75.0,11.0,29.0,1.0,1
0000360_00981_d_0000718,D:\Projects\enemy_detection_project\data\images\0000360_00981_d_0000718.jpg,243.0,607.0,64.0,52.0,1.0,10
0000295_02900_d_0000034,D:\Projects\enemy_detection_project\data\images\0000295_02900_d_0000034.jpg,997.0,631.0,25.0,52.0,1.0,1
0000289_00001_d_0000811,D:\Projects\enemy_detection_project\data\images\0000289_00001_d_0000811.jpg,427.0,152.0,53.0,51.0,0.0,0
0000196_04512_d_0000144,D:\Projects\enemy_detection_project\data\images\0000196_04512_d_0000144.jpg,823.0,593.0,17.0,33.0,1.0,2
0000193_02029_d_0000114,D:\Projects\enemy_detection_project\data\images\0000193_02029_d_0000114.jpg,460.0,232.0,8.0,20.0,1.0,2
0000291_00201_d_0000869,D:\Projects\enemy_detection_project\data\images\0000291_00201_d_0000869.jpg,782.0,541.0,4.0,14.0,1.0,1
0000291_01001_d_0000873,D:\Projects\enemy_detection_project\data\images\0000291_01001_d_0000873.jpg,527.0,192.0,13.0,17.0,1.0,2
0000276_01401_d_0000514,D:\Projects\enemy_detection_project\data\images\0000276_01401_d_0000514.jpg,680.0,189.0,32.0,58.0,1.0,6
0000215_00000_d_0000256,D:\Projects\enemy_detection_project\data\images\0000215_00000_d_0000256.jpg,676.0,0.0,17.0,8.0,1.0,5
0000287_00801_d_0000763,D:\Projects\enemy_detection_project\data\images\0000287_00801_d_0000763.jpg,224.0,121.0,41.0,37.0,1.0,4
0000287_00401_d_0000761,D:\Projects\enemy_detection_project\data\images\0000287_00401_d_0000761.jpg,685.0,93.0,15.0,23.0,0.0,0
0000295_02400_d_0000033,D:\Projects\enemy_detection_project\data\images\0000295_02400_d_0000033.jpg,987.0,369.0,11.0,22.0,1.0,1
0000287_00201_d_0000760,D:\Projects\enemy_detection_project\data\images\0000287_00201_d_0000760.jpg,615.0,44.0,9.0,11.0,1.0,8
0000216_00520_d_0000001,D:\Projects\enemy_detection_project\data\images\0000216_00520_d_0000001.jpg,477.0,492.0,21.0,7.0,1.0,3
0000213_02500_d_0000240,D:\Projects\enemy_detection_project\data\images\0000213_02500_d_0000240.jpg,632.0,49.0,26.0,12.0,1.0,4
0000163_00359_d_0000001,D:\Projects\enemy_detection_project\data\images\0000163_00359_d_0000001.jpg,369.0,222.0,9.0,16.0,1.0,10
0000289_01401_d_0000818,D:\Projects\enemy_detection_project\data\images\0000289_01401_d_0000818.jpg,537.0,280.0,16.0,47.0,1.0,1
0000153_00801_d_0000001,D:\Projects\enemy_detection_project\data\images\0000153_00801_d_0000001.jpg,466.0,216.0,21.0,15.0,0.0,0
0000155_01871_d_0000001,D:\Projects\enemy_detection_project\data\images\0000155_01871_d_0000001.jpg,549.0,279.0,13.0,26.0,1.0,1
0000312_01001_d_0000419,D:\Projects\enemy_detection_project\data\images\0000312_01001_d_0000419.jpg,496.0,291.0,99.0,59.0,1.0,4
0000289_06001_d_0000841,D:\Projects\enemy_detection_project\data\images\0000289_06001_d_0000841.jpg,802.0,406.0,19.0,41.0,1.0,10
0000287_02601_d_0000772,D:\Projects\enemy_detection_project\data\images\0000287_02601_d_0000772.jpg,219.0,7.0,7.0,14.0,1.0,2
0000289_02601_d_0000824,D:\Projects\enemy_detection_project\data\images\0000289_02601_d_0000824.jpg,897.0,295.0,33.0,44.0,1.0,4
0000295_02400_d_0000033,D:\Projects\enemy_detection_project\data\images\0000295_02400_d_0000033.jpg,917.0,531.0,17.0,25.0,1.0,10
0000289_02601_d_0000824,D:\Projects\enemy_detection_project\data\images\0000289_02601_d_0000824.jpg,706.0,167.0,12.0,22.0,1.0,1
0000327_03001_d_0000726,D:\Projects\enemy_detection_project\data\images\0000327_03001_d_0000726.jpg,547.0,285.0,47.0,23.0,1.0,4
0000327_03401_d_0000728,D:\Projects\enemy_detection_project\data\images\0000327_03401_d_0000728.jpg,612.0,120.0,15.0,12.0,1.0,4
0000335_00001_d_0000043,D:\Projects\enemy_detection_project\data\images\0000335_00001_d_0000043.jpg,942.0,204.0,19.0,34.0,1.0,2
0000271_06401_d_0000404,D:\Projects\enemy_detection_project\data\images\0000271_06401_d_0000404.jpg,263.0,463.0,84.0,86.0,1.0,4
0000295_02200_d_0000032,D:\Projects\enemy_detection_project\data\images\0000295_02200_d_0000032.jpg,297.0,316.0,46.0,17.0,1.0,4
0000055_00000_d_0000109,D:\Projects\enemy_detection_project\data\images\0000055_00000_d_0000109.jpg,855.0,143.0,35.0,28.0,1.0,10
0000194_00399_d_0000121,D:\Projects\enemy_detection_project\data\images\0000194_00399_d_0000121.jpg,347.0,100.0,12.0,11.0,1.0,5
0000256_00715_d_0000019,D:\Projects\enemy_detection_project\data\images\0000256_00715_d_0000019.jpg,381.0,335.0,25.0,24.0,1.0,4
0000327_00001_d_0000711,D:\Projects\enemy_detection_project\data\images\0000327_00001_d_0000711.jpg,178.0,53.0,60.0,18.0,1.0,6
0000296_00601_d_0000038,D:\Projects\enemy_detection_project\data\images\0000296_00601_d_0000038.jpg,720.0,335.0,19.0,21.0,1.0,3
0000280_01201_d_0000618,D:\Projects\enemy_detection_project\data\images\0000280_01201_d_0000618.jpg,598.0,78.0,10.0,9.0,1.0,4
0000342_00393_d_0000244,D:\Projects\enemy_detection_project\data\images\0000342_00393_d_0000244.jpg,636.0,180.0,14.0,11.0,1.0,4
0000291_00001_d_0000868,D:\Projects\enemy_detection_project\data\images\0000291_00001_d_0000868.jpg,801.0,477.0,4.0,7.0,1.0,2
0000291_05201_d_0000893,D:\Projects\enemy_detection_project\data\images\0000291_05201_d_0000893.jpg,1315.0,490.0,23.0,29.0,1.0,2
0000086_00592_d_0000002,D:\Projects\enemy_detection_project\data\images\0000086_00592_d_0000002.jpg,226.0,40.0,10.0,22.0,1.0,1
0000193_01876_d_0000113,D:\Projects\enemy_detection_project\data\images\0000193_01876_d_0000113.jpg,368.0,194.0,7.0,16.0,1.0,2
0000193_00000_d_0000103,D:\Projects\enemy_detection_project\data\images\0000193_00000_d_0000103.jpg,902.0,290.0,58.0,28.0,1.0,4
0000129_02411_d_0000138,D:\Projects\enemy_detection_project\data\images\0000129_02411_d_0000138.jpg,979.0,535.0,21.0,12.0,1.0,3
0000154_01201_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_01201_d_0000001.jpg,288.0,426.0,18.0,31.0,1.0,10
0000333_02157_d_0000012,D:\Projects\enemy_detection_project\data\images\0000333_02157_d_0000012.jpg,425.0,441.0,48.0,23.0,1.0,4
0000271_00001_d_0000374,D:\Projects\enemy_detection_project\data\images\0000271_00001_d_0000374.jpg,305.0,73.0,34.0,16.0,1.0,10
0000276_03601_d_0000525,D:\Projects\enemy_detection_project\data\images\0000276_03601_d_0000525.jpg,187.0,388.0,9.0,27.0,1.0,1
0000360_02353_d_0000725,D:\Projects\enemy_detection_project\data\images\0000360_02353_d_0000725.jpg,369.0,409.0,20.0,40.0,1.0,10
0000277_04001_d_0000558,D:\Projects\enemy_detection_project\data\images\0000277_04001_d_0000558.jpg,201.0,33.0,19.0,13.0,1.0,4
0000313_06601_d_0000469,D:\Projects\enemy_detection_project\data\images\0000313_06601_d_0000469.jpg,106.0,670.0,70.0,35.0,1.0,4
0000330_01801_d_0000809,D:\Projects\enemy_detection_project\data\images\0000330_01801_d_0000809.jpg,259.0,86.0,14.0,27.0,1.0,1
0000289_04001_d_0000831,D:\Projects\enemy_detection_project\data\images\0000289_04001_d_0000831.jpg,116.0,585.0,189.0,140.0,1.0,4
0000269_00001_d_0000348,D:\Projects\enemy_detection_project\data\images\0000269_00001_d_0000348.jpg,745.0,354.0,57.0,21.0,1.0,4
0000154_02001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_02001_d_0000001.jpg,341.0,317.0,25.0,28.0,1.0,4
0000301_00201_d_0000157,D:\Projects\enemy_detection_project\data\images\0000301_00201_d_0000157.jpg,436.0,529.0,179.0,190.0,1.0,4
0000295_00600_d_0000024,D:\Projects\enemy_detection_project\data\images\0000295_00600_d_0000024.jpg,1162.0,679.0,17.0,37.0,1.0,1
0000117_01731_d_0000089,D:\Projects\enemy_detection_project\data\images\0000117_01731_d_0000089.jpg,1227.0,138.0,18.0,37.0,1.0,1
0000193_02606_d_0000117,D:\Projects\enemy_detection_project\data\images\0000193_02606_d_0000117.jpg,563.0,450.0,18.0,27.0,1.0,2
0000249_02900_d_0000009,D:\Projects\enemy_detection_project\data\images\0000249_02900_d_0000009.jpg,724.0,308.0,7.0,14.0,1.0,1
0000001_05249_d_0000009,D:\Projects\enemy_detection_project\data\images\0000001_05249_d_0000009.jpg,788.0,102.0,46.0,40.0,1.0,4
0000277_04601_d_0000561,D:\Projects\enemy_detection_project\data\images\0000277_04601_d_0000561.jpg,301.0,37.0,7.0,14.0,1.0,1
0000356_01961_d_0000639,D:\Projects\enemy_detection_project\data\images\0000356_01961_d_0000639.jpg,698.0,78.0,29.0,21.0,1.0,4
0000291_02001_d_0000878,D:\Projects\enemy_detection_project\data\images\0000291_02001_d_0000878.jpg,1074.0,316.0,76.0,49.0,1.0,4
0000271_07201_d_0000408,D:\Projects\enemy_detection_project\data\images\0000271_07201_d_0000408.jpg,572.0,186.0,10.0,16.0,1.0,2
0000360_07057_d_0000749,D:\Projects\enemy_detection_project\data\images\0000360_07057_d_0000749.jpg,323.0,213.0,153.0,128.0,1.0,4
0000271_01401_d_0000380,D:\Projects\enemy_detection_project\data\images\0000271_01401_d_0000380.jpg,789.0,509.0,16.0,43.0,1.0,1
0000291_01201_d_0000874,D:\Projects\enemy_detection_project\data\images\0000291_01201_d_0000874.jpg,1071.0,416.0,17.0,40.0,1.0,1
0000069_01878_d_0000005,D:\Projects\enemy_detection_project\data\images\0000069_01878_d_0000005.jpg,1190.0,2.0,17.0,49.0,1.0,2
0000291_00001_d_0000868,D:\Projects\enemy_detection_project\data\images\0000291_00001_d_0000868.jpg,1227.0,695.0,41.0,28.0,1.0,10
0000356_01569_d_0000637,D:\Projects\enemy_detection_project\data\images\0000356_01569_d_0000637.jpg,640.0,49.0,44.0,15.0,1.0,4
0000308_04401_d_0000327,D:\Projects\enemy_detection_project\data\images\0000308_04401_d_0000327.jpg,1005.0,406.0,23.0,50.0,1.0,1
0000359_01961_d_0000707,D:\Projects\enemy_detection_project\data\images\0000359_01961_d_0000707.jpg,954.0,111.0,157.0,73.0,1.0,5
0000276_03001_d_0000522,D:\Projects\enemy_detection_project\data\images\0000276_03001_d_0000522.jpg,515.0,307.0,20.0,21.0,1.0,4
0000001_03499_d_0000006,D:\Projects\enemy_detection_project\data\images\0000001_03499_d_0000006.jpg,1181.0,107.0,47.0,39.0,1.0,7
0000086_00000_d_0000001,D:\Projects\enemy_detection_project\data\images\0000086_00000_d_0000001.jpg,630.0,214.0,19.0,51.0,1.0,1
0000301_00201_d_0000157,D:\Projects\enemy_detection_project\data\images\0000301_00201_d_0000157.jpg,693.0,547.0,37.0,73.0,1.0,10
0000291_05201_d_0000893,D:\Projects\enemy_detection_project\data\images\0000291_05201_d_0000893.jpg,433.0,154.0,48.0,27.0,1.0,5
0000277_03201_d_0000554,D:\Projects\enemy_detection_project\data\images\0000277_03201_d_0000554.jpg,44.0,30.0,19.0,9.0,1.0,4
0000155_01871_d_0000001,D:\Projects\enemy_detection_project\data\images\0000155_01871_d_0000001.jpg,117.0,317.0,64.0,54.0,1.0,4
0000026_01500_d_0000027,D:\Projects\enemy_detection_project\data\images\0000026_01500_d_0000027.jpg,1027.0,534.0,177.0,150.0,1.0,4
0000276_04001_d_0000527,D:\Projects\enemy_detection_project\data\images\0000276_04001_d_0000527.jpg,731.0,153.0,6.0,6.0,1.0,4
0000129_02411_d_0000138,D:\Projects\enemy_detection_project\data\images\0000129_02411_d_0000138.jpg,1190.0,590.0,29.0,62.0,1.0,4
0000213_05745_d_0000247,D:\Projects\enemy_detection_project\data\images\0000213_05745_d_0000247.jpg,1173.0,105.0,14.0,28.0,1.0,1
0000271_01601_d_0000381,D:\Projects\enemy_detection_project\data\images\0000271_01601_d_0000381.jpg,380.0,388.0,63.0,82.0,1.0,4
0000330_04601_d_0000823,D:\Projects\enemy_detection_project\data\images\0000330_04601_d_0000823.jpg,529.0,0.0,16.0,8.0,1.0,4
0000333_00001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000333_00001_d_0000001.jpg,790.0,307.0,9.0,14.0,1.0,1
0000069_01109_d_0000004,D:\Projects\enemy_detection_project\data\images\0000069_01109_d_0000004.jpg,956.0,98.0,24.0,82.0,1.0,1
0000335_04313_d_0000065,D:\Projects\enemy_detection_project\data\images\0000335_04313_d_0000065.jpg,1140.0,0.0,7.0,8.0,1.0,2
0000312_01001_d_0000419,D:\Projects\enemy_detection_project\data\images\0000312_01001_d_0000419.jpg,542.0,250.0,17.0,37.0,1.0,1
0000129_02411_d_0000138,D:\Projects\enemy_detection_project\data\images\0000129_02411_d_0000138.jpg,965.0,372.0,29.0,50.0,1.0,4
0000277_00201_d_0000540,D:\Projects\enemy_detection_project\data\images\0000277_00201_d_0000540.jpg,987.0,99.0,13.0,25.0,0.0,0
0000291_00601_d_0000871,D:\Projects\enemy_detection_project\data\images\0000291_00601_d_0000871.jpg,0.0,266.0,43.0,43.0,1.0,4
0000280_01601_d_0000620,D:\Projects\enemy_detection_project\data\images\0000280_01601_d_0000620.jpg,439.0,314.0,49.0,49.0,1.0,4
0000249_01635_d_0000006,D:\Projects\enemy_detection_project\data\images\0000249_01635_d_0000006.jpg,533.0,458.0,26.0,37.0,1.0,4
0000244_06388_d_0000014,D:\Projects\enemy_detection_project\data\images\0000244_06388_d_0000014.jpg,503.0,374.0,38.0,32.0,0.0,0
0000269_00601_d_0000351,D:\Projects\enemy_detection_project\data\images\0000269_00601_d_0000351.jpg,895.0,86.0,13.0,13.0,1.0,4
0000356_03725_d_0000648,D:\Projects\enemy_detection_project\data\images\0000356_03725_d_0000648.jpg,539.0,8.0,29.0,22.0,1.0,4
0000359_00589_d_0000702,D:\Projects\enemy_detection_project\data\images\0000359_00589_d_0000702.jpg,339.0,456.0,32.0,57.0,1.0,10
0000323_02601_d_0000645,D:\Projects\enemy_detection_project\data\images\0000323_02601_d_0000645.jpg,902.0,29.0,27.0,10.0,1.0,4
0000330_00601_d_0000803,D:\Projects\enemy_detection_project\data\images\0000330_00601_d_0000803.jpg,698.0,0.0,61.0,17.0,0.0,0
0000360_02941_d_0000728,D:\Projects\enemy_detection_project\data\images\0000360_02941_d_0000728.jpg,581.0,266.0,45.0,28.0,1.0,10
0000001_08414_d_0000013,D:\Projects\enemy_detection_project\data\images\0000001_08414_d_0000013.jpg,293.0,181.0,80.0,43.0,1.0,4
0000215_02319_d_0000261,D:\Projects\enemy_detection_project\data\images\0000215_02319_d_0000261.jpg,677.0,133.0,12.0,25.0,1.0,1
0000280_00801_d_0000616,D:\Projects\enemy_detection_project\data\images\0000280_00801_d_0000616.jpg,1135.0,417.0,20.0,34.0,1.0,2
0000330_00201_d_0000801,D:\Projects\enemy_detection_project\data\images\0000330_00201_d_0000801.jpg,539.0,101.0,16.0,15.0,1.0,4
